ID,Name,Gender,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
109834,Miho Shinoda,F,16,152,38,Japan,JPN,1988 Summer,1988,Summer,Seoul,Gymnastics,Floor,NA
82133,Maiko Morio,F,21,140,34,Japan,JPN,1988 Summer,1988,Summer,Seoul,Gymnastics,Floor,NA
82078,Mieko Mori,F,22,151,43,Japan,JPN,1988 Summer,1988,Summer,Seoul,Gymnastics,Floor,NA
82608,Snia Moura,F,16,151,42,Portugal,POR,1988 Summer,1988,Summer,Seoul,Gymnastics,Floor,NA
28981,Aurelia Dobre (-Mofid),F,15,146,42,Romania,ROU,1988 Summer,1988,Summer,Seoul,Gymnastics,Floor,NA
96472,Gabriela Potorac,F,15,144,35,Romania,ROU,1988 Summer,1988,Summer,Seoul,Gymnastics,Floor,NA
110459,Viorica Daniela Siliva (-Harper),F,16,145,38,Romania,ROU,1988 Summer,1988,Summer,Seoul,Gymnastics,Floor,Gold
41158,Eugenia Golea,F,17,159,43,Romania,ROU,1988 Summer,1988,Summer,Seoul,Gymnastics,Floor,NA
96115,Celestina Popa,F,18,145,35,Romania,ROU,1988 Summer,1988,Summer,Seoul,Gymnastics,Floor,NA
127117,Camelia Voinea,F,18,151,44,Romania,ROU,1988 Summer,1988,Summer,Seoul,Gymnastics,Floor,NA
6711,Bae Eun-Mi,F,15,155,43,South Korea,KOR,1988 Summer,1988,Summer,Seoul,Gymnastics,Floor,NA
51957,Im Hye-Jin,F,15,152,40,South Korea,KOR,1988 Summer,1988,Summer,Seoul,Gymnastics,Floor,NA
60177,Kim Nam-Ok,F,15,155,45,South Korea,KOR,1988 Summer,1988,Summer,Seoul,Gymnastics,Floor,NA
91542,Park Ji-Suk,F,15,157,43,South Korea,KOR,1988 Summer,1988,Summer,Seoul,Gymnastics,Floor,NA
59862,Kim Eun-Mi,F,16,160,47,South Korea,KOR,1988 Summer,1988,Summer,Seoul,Gymnastics,Floor,NA
45432,Han Gyeong-Im,F,17,155,46,South Korea,KOR,1988 Summer,1988,Summer,Seoul,Gymnastics,Floor,NA
66946,Natlija Laonova (-Kravchenko),F,15,142,36,Soviet Union,URS,1988 Summer,1988,Summer,Seoul,Gymnastics,Floor,NA
115719,Olha Volodymyrivna Strazheva,F,15,152,40,Soviet Union,URS,1988 Summer,1988,Summer,Seoul,Gymnastics,Floor,NA
12762,Svetlana Leonidovna Boginskaya,F,15,157,44,Soviet Union,URS,1988 Summer,1988,Summer,Seoul,Gymnastics,Floor,Silver
6955,Svetlana Nikolayevna Baitova,F,16,152,39,Soviet Union,URS,1988 Summer,1988,Summer,Seoul,Gymnastics,Floor,NA
109655,Yelena Nikolayevna Shevchenko,F,16,152,42,Soviet Union,URS,1988 Summer,1988,Summer,Seoul,Gymnastics,Floor,NA
110090,Yelena Lvovna Shushunova,F,19,147,41,Soviet Union,URS,1988 Summer,1988,Summer,Seoul,Gymnastics,Floor,NA
9568,Nuria Belchi Ibez,F,15,151,41,Spain,ESP,1988 Summer,1988,Summer,Seoul,Gymnastics,Floor,NA
38666,Nuria Garca Daz,F,15,147,33,Spain,ESP,1988 Summer,1988,Summer,Seoul,Gymnastics,Floor,NA
48219,Manuela Hervs Rodrguez,F,16,152,43,Spain,ESP,1988 Summer,1988,Summer,Seoul,Gymnastics,Floor,NA
103312,Eva Mara Rueda Bravo,F,17,158,55,Spain,ESP,1988 Summer,1988,Summer,Seoul,Gymnastics,Floor,NA
83333,Laura Muoz Ilundain,F,18,150,42,Spain,ESP,1988 Summer,1988,Summer,Seoul,Gymnastics,Floor,NA
18937,Lidia Castillejo Soriano,F,19,155,43,Spain,ESP,1988 Summer,1988,Summer,Seoul,Gymnastics,Floor,NA
55337,Brandy K. Johnson (-Scharpf),F,15,150,42,United States,USA,1988 Summer,1988,Summer,Seoul,Gymnastics,Floor,NA
79987,Phoebe Lan Mills,F,15,152,41,United States,USA,1988 Summer,1988,Summer,Seoul,Gymnastics,Floor,NA
114129,"Carrol Michelle ""Chelle"" Stack",F,15,142,34,United States,USA,1988 Summer,1988,Summer,Seoul,Gymnastics,Floor,NA
75243,Melissa Anne Missy Marlowe (-Clausi),F,17,155,43,United States,USA,1988 Summer,1988,Summer,Seoul,Gymnastics,Floor,NA
113916,"Theresa Hope Spivey (-Sheeley, -Coburn)",F,17,145,40,United States,USA,1988 Summer,1988,Summer,Seoul,Gymnastics,Floor,NA
38884,Kelly Garrison-Steves (-Funderburk),F,21,155,48,United States,USA,1988 Summer,1988,Summer,Seoul,Gymnastics,Floor,NA
123605,Michaela Ustorf,F,15,163,52,West Germany,FRG,1988 Summer,1988,Summer,Seoul,Gymnastics,Floor,NA
127370,Isabella von Lospichl,F,18,160,49,West Germany,FRG,1988 Summer,1988,Summer,Seoul,Gymnastics,Floor,NA
2860,Monique Marie Allen,F,16,157,46,Australia,AUS,1988 Summer,1988,Summer,Seoul,Gymnastics,Vault,NA
103839,Leanne Rycroft,F,19,152,45,Australia,AUS,1988 Summer,1988,Summer,Seoul,Gymnastics,Vault,NA
39420,Mauricette Geller,F,15,150,42,Belgium,BEL,1988 Summer,1988,Summer,Seoul,Gymnastics,Vault,NA
100398,Lusa Parente Ribeiro de Carvalho,F,15,148,37,Brazil,BRA,1988 Summer,1988,Summer,Seoul,Gymnastics,Vault,NA
127009,Delyana Altimirova Vodenicharova,F,14,160,47,Bulgaria,BUL,1988 Summer,1988,Summer,Seoul,Gymnastics,Vault,NA
59402,Khrabrina Bozhidarova Khrabrova,F,15,155,41,Bulgaria,BUL,1988 Summer,1988,Summer,Seoul,Gymnastics,Vault,NA
99268,Ivelina Petrova Raykova,F,16,154,40,Bulgaria,BUL,1988 Summer,1988,Summer,Seoul,Gymnastics,Vault,NA
57748,Mariya Kartalova,F,19,157,42,Bulgaria,BUL,1988 Summer,1988,Summer,Seoul,Gymnastics,Vault,NA
30388,Diana Gnkova Dudeva,F,20,157,46,Bulgaria,BUL,1988 Summer,1988,Summer,Seoul,Gymnastics,Vault,NA
115573,Boryana Petrova Stoyanova,F,20,158,45,Bulgaria,BUL,1988 Summer,1988,Summer,Seoul,Gymnastics,Vault,NA
71815,Larissa Lowing (-Libby),F,15,142,36,Canada,CAN,1988 Summer,1988,Summer,Seoul,Gymnastics,Vault,NA
23534,Monica Covacci (-Gray),F,16,154,44,Canada,CAN,1988 Summer,1988,Summer,Seoul,Gymnastics,Vault,NA
98877,Janine Rene Rankin,F,16,162,52,Canada,CAN,1988 Summer,1988,Summer,Seoul,Gymnastics,Vault,NA
115846,Lori Gail Strong (-Ballard),F,16,157,52,Canada,CAN,1988 Summer,1988,Summer,Seoul,Gymnastics,Vault,NA
40084,"Caterina ""Cathy"" Giancaspro",F,17,150,39,Canada,CAN,1988 Summer,1988,Summer,Seoul,Gymnastics,Vault,NA
77454,Christina McDonald,F,18,145,52,Canada,CAN,1988 Summer,1988,Summer,Seoul,Gymnastics,Vault,NA
33946,Fan Di,F,15,144,35,China,CHN,1988 Summer,1988,Summer,Seoul,Gymnastics,Vault,NA
128587,Wang Wenjing,F,15,154,38,China,CHN,1988 Summer,1988,Summer,Seoul,Gymnastics,Vault,NA
20180,Chen Cuiting,F,17,143,36,China,CHN,1988 Summer,1988,Summer,Seoul,Gymnastics,Vault,NA
72755,Ma Ying,F,17,152,48,China,CHN,1988 Summer,1988,Summer,Seoul,Gymnastics,Vault,NA
128471,Wang Huiying,F,17,149,46,China,CHN,1988 Summer,1988,Summer,Seoul,Gymnastics,Vault,NA
128600,Wang Xiaoyan,F,20,156,45,China,CHN,1988 Summer,1988,Summer,Seoul,Gymnastics,Vault,NA
125789,Martina Velkov,F,17,156,40,Czechoslovakia,TCH,1988 Summer,1988,Summer,Seoul,Gymnastics,Vault,NA
64186,Ivona Krmelov (-Lakomy),F,18,156,42,Czechoslovakia,TCH,1988 Summer,1988,Summer,Seoul,Gymnastics,Vault,NA
95916,Iveta Polokov,F,18,158,46,Czechoslovakia,TCH,1988 Summer,1988,Summer,Seoul,Gymnastics,Vault,NA
29997,Alena Devjan (-Coufalov),F,19,157,43,Czechoslovakia,TCH,1988 Summer,1988,Summer,Seoul,Gymnastics,Vault,NA
100640,Hana n,F,19,157,40,Czechoslovakia,TCH,1988 Summer,1988,Summer,Seoul,Gymnastics,Vault,NA
125692,Jana Vejrkov,F,21,158,41,Czechoslovakia,TCH,1988 Summer,1988,Summer,Seoul,Gymnastics,Vault,NA
120147,Drte Thmmler (Pawlak-),F,16,151,40,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Gymnastics,Vault,NA
58875,Dagmar Kersten,F,17,157,45,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Gymnastics,Vault,NA
61364,Ulrike Klotz,F,17,166,50,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Gymnastics,Vault,NA
33765,"Gabriele ""Gabi"" Fhnrich",F,20,155,46,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Gymnastics,Vault,NA
54467,Martina Jentsch,F,20,161,52,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Gymnastics,Vault,NA
106828,Bettina Schieferdecker,F,20,164,53,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Gymnastics,Vault,NA
8686,Anne-Marie Bauduin,F,16,145,40,France,FRA,1988 Summer,1988,Summer,Seoul,Gymnastics,Vault,NA
13937,Karine Boucher,F,16,160,54,France,FRA,1988 Summer,1988,Summer,Seoul,Gymnastics,Vault,NA
102244,Catherine Romano (-Bonnety),F,16,140,35,France,FRA,1988 Summer,1988,Summer,Seoul,Gymnastics,Vault,NA
46035,Karen Katrina Hargate,F,15,154,46,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Gymnastics,Vault,NA
58720,Karen Kennedy,F,21,162,50,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Gymnastics,Vault,NA
125354,Foteini Varvariotou,F,14,150,38,Greece,GRE,1988 Summer,1988,Summer,Seoul,Gymnastics,Vault,NA
35926,Mara Ins Flores-Wurmser,F,17,152,46,Guatemala,GUA,1988 Summer,1988,Summer,Seoul,Gymnastics,Vault,NA
90151,Eszter vry,F,15,152,42,Hungary,HUN,1988 Summer,1988,Summer,Seoul,Gymnastics,Vault,NA
80351,gnes Misk,F,16,165,50,Hungary,HUN,1988 Summer,1988,Summer,Seoul,Gymnastics,Vault,NA
80352,"Zsuzsanna ""Zsuzsa"" Misk",F,16,165,49,Hungary,HUN,1988 Summer,1988,Summer,Seoul,Gymnastics,Vault,NA
24127,Zsuzsa Csisztu,F,18,161,46,Hungary,HUN,1988 Summer,1988,Summer,Seoul,Gymnastics,Vault,NA
65781,Andrea Ladnyi,F,19,160,45,Hungary,HUN,1988 Summer,1988,Summer,Seoul,Gymnastics,Vault,NA
115489,Beta Storczer (-Martinek),F,19,162,47,Hungary,HUN,1988 Summer,1988,Summer,Seoul,Gymnastics,Vault,NA
109304,Revital Sharon,F,17,164,49,Israel,ISR,1988 Summer,1988,Summer,Seoul,Gymnastics,Vault,NA
22192,Maria Cocuzza,F,15,165,55,Italy,ITA,1988 Summer,1988,Summer,Seoul,Gymnastics,Vault,NA
72069,Patrizia Luconi,F,17,165,50,Italy,ITA,1988 Summer,1988,Summer,Seoul,Gymnastics,Vault,NA
127243,Giulia Volpi,F,18,160,50,Italy,ITA,1988 Summer,1988,Summer,Seoul,Gymnastics,Vault,NA
105112,Makiko Sanada,F,15,153,41,Japan,JPN,1988 Summer,1988,Summer,Seoul,Gymnastics,Vault,NA
82118,Sachiko Morimura,F,16,155,41,Japan,JPN,1988 Summer,1988,Summer,Seoul,Gymnastics,Vault,NA
84464,Yuriko Nanahara,F,16,158,45,Japan,JPN,1988 Summer,1988,Summer,Seoul,Gymnastics,Vault,NA
109834,Miho Shinoda,F,16,152,38,Japan,JPN,1988 Summer,1988,Summer,Seoul,Gymnastics,Vault,NA
82133,Maiko Morio,F,21,140,34,Japan,JPN,1988 Summer,1988,Summer,Seoul,Gymnastics,Vault,NA
82078,Mieko Mori,F,22,151,43,Japan,JPN,1988 Summer,1988,Summer,Seoul,Gymnastics,Vault,NA
82608,Snia Moura,F,16,151,42,Portugal,POR,1988 Summer,1988,Summer,Seoul,Gymnastics,Vault,NA
28981,Aurelia Dobre (-Mofid),F,15,146,42,Romania,ROU,1988 Summer,1988,Summer,Seoul,Gymnastics,Vault,NA
96472,Gabriela Potorac,F,15,144,35,Romania,ROU,1988 Summer,1988,Summer,Seoul,Gymnastics,Vault,Silver
110459,Viorica Daniela Siliva (-Harper),F,16,145,38,Romania,ROU,1988 Summer,1988,Summer,Seoul,Gymnastics,Vault,Bronze
41158,Eugenia Golea,F,17,159,43,Romania,ROU,1988 Summer,1988,Summer,Seoul,Gymnastics,Vault,NA
96115,Celestina Popa,F,18,145,35,Romania,ROU,1988 Summer,1988,Summer,Seoul,Gymnastics,Vault,NA
127117,Camelia Voinea,F,18,151,44,Romania,ROU,1988 Summer,1988,Summer,Seoul,Gymnastics,Vault,NA
6711,Bae Eun-Mi,F,15,155,43,South Korea,KOR,1988 Summer,1988,Summer,Seoul,Gymnastics,Vault,NA
51957,Im Hye-Jin,F,15,152,40,South Korea,KOR,1988 Summer,1988,Summer,Seoul,Gymnastics,Vault,NA
60177,Kim Nam-Ok,F,15,155,45,South Korea,KOR,1988 Summer,1988,Summer,Seoul,Gymnastics,Vault,NA
91542,Park Ji-Suk,F,15,157,43,South Korea,KOR,1988 Summer,1988,Summer,Seoul,Gymnastics,Vault,NA
59862,Kim Eun-Mi,F,16,160,47,South Korea,KOR,1988 Summer,1988,Summer,Seoul,Gymnastics,Vault,NA
45432,Han Gyeong-Im,F,17,155,46,South Korea,KOR,1988 Summer,1988,Summer,Seoul,Gymnastics,Vault,NA
12762,Svetlana Leonidovna Boginskaya,F,15,157,44,Soviet Union,URS,1988 Summer,1988,Summer,Seoul,Gymnastics,Vault,Gold
66946,Natlija Laonova (-Kravchenko),F,15,142,36,Soviet Union,URS,1988 Summer,1988,Summer,Seoul,Gymnastics,Vault,NA
115719,Olha Volodymyrivna Strazheva,F,15,152,40,Soviet Union,URS,1988 Summer,1988,Summer,Seoul,Gymnastics,Vault,NA
6955,Svetlana Nikolayevna Baitova,F,16,152,39,Soviet Union,URS,1988 Summer,1988,Summer,Seoul,Gymnastics,Vault,NA
109655,Yelena Nikolayevna Shevchenko,F,16,152,42,Soviet Union,URS,1988 Summer,1988,Summer,Seoul,Gymnastics,Vault,NA
110090,Yelena Lvovna Shushunova,F,19,147,41,Soviet Union,URS,1988 Summer,1988,Summer,Seoul,Gymnastics,Vault,NA
9568,Nuria Belchi Ibez,F,15,151,41,Spain,ESP,1988 Summer,1988,Summer,Seoul,Gymnastics,Vault,NA
38666,Nuria Garca Daz,F,15,147,33,Spain,ESP,1988 Summer,1988,Summer,Seoul,Gymnastics,Vault,NA
48219,Manuela Hervs Rodrguez,F,16,152,43,Spain,ESP,1988 Summer,1988,Summer,Seoul,Gymnastics,Vault,NA
103312,Eva Mara Rueda Bravo,F,17,158,55,Spain,ESP,1988 Summer,1988,Summer,Seoul,Gymnastics,Vault,NA
83333,Laura Muoz Ilundain,F,18,150,42,Spain,ESP,1988 Summer,1988,Summer,Seoul,Gymnastics,Vault,NA
18937,Lidia Castillejo Soriano,F,19,155,43,Spain,ESP,1988 Summer,1988,Summer,Seoul,Gymnastics,Vault,NA
55337,Brandy K. Johnson (-Scharpf),F,15,150,42,United States,USA,1988 Summer,1988,Summer,Seoul,Gymnastics,Vault,NA
79987,Phoebe Lan Mills,F,15,152,41,United States,USA,1988 Summer,1988,Summer,Seoul,Gymnastics,Vault,NA
114129,"Carrol Michelle ""Chelle"" Stack",F,15,142,34,United States,USA,1988 Summer,1988,Summer,Seoul,Gymnastics,Vault,NA
75243,Melissa Anne Missy Marlowe (-Clausi),F,17,155,43,United States,USA,1988 Summer,1988,Summer,Seoul,Gymnastics,Vault,NA
113916,"Theresa Hope Spivey (-Sheeley, -Coburn)",F,17,145,40,United States,USA,1988 Summer,1988,Summer,Seoul,Gymnastics,Vault,NA
38884,Kelly Garrison-Steves (-Funderburk),F,21,155,48,United States,USA,1988 Summer,1988,Summer,Seoul,Gymnastics,Vault,NA
123605,Michaela Ustorf,F,15,163,52,West Germany,FRG,1988 Summer,1988,Summer,Seoul,Gymnastics,Vault,NA
127370,Isabella von Lospichl,F,18,160,49,West Germany,FRG,1988 Summer,1988,Summer,Seoul,Gymnastics,Vault,NA
2860,Monique Marie Allen,F,16,157,46,Australia,AUS,1988 Summer,1988,Summer,Seoul,Gymnastics,All-Around,NA
103839,Leanne Rycroft,F,19,152,45,Australia,AUS,1988 Summer,1988,Summer,Seoul,Gymnastics,All-Around,NA
39420,Mauricette Geller,F,15,150,42,Belgium,BEL,1988 Summer,1988,Summer,Seoul,Gymnastics,All-Around,NA
100398,Lusa Parente Ribeiro de Carvalho,F,15,148,37,Brazil,BRA,1988 Summer,1988,Summer,Seoul,Gymnastics,All-Around,NA
127009,Delyana Altimirova Vodenicharova,F,14,160,47,Bulgaria,BUL,1988 Summer,1988,Summer,Seoul,Gymnastics,All-Around,NA
59402,Khrabrina Bozhidarova Khrabrova,F,15,155,41,Bulgaria,BUL,1988 Summer,1988,Summer,Seoul,Gymnastics,All-Around,NA
99268,Ivelina Petrova Raykova,F,16,154,40,Bulgaria,BUL,1988 Summer,1988,Summer,Seoul,Gymnastics,All-Around,NA
57748,Mariya Kartalova,F,19,157,42,Bulgaria,BUL,1988 Summer,1988,Summer,Seoul,Gymnastics,All-Around,NA
30388,Diana Gnkova Dudeva,F,20,157,46,Bulgaria,BUL,1988 Summer,1988,Summer,Seoul,Gymnastics,All-Around,NA
115573,Boryana Petrova Stoyanova,F,20,158,45,Bulgaria,BUL,1988 Summer,1988,Summer,Seoul,Gymnastics,All-Around,NA
71815,Larissa Lowing (-Libby),F,15,142,36,Canada,CAN,1988 Summer,1988,Summer,Seoul,Gymnastics,All-Around,NA
23534,Monica Covacci (-Gray),F,16,154,44,Canada,CAN,1988 Summer,1988,Summer,Seoul,Gymnastics,All-Around,NA
98877,Janine Rene Rankin,F,16,162,52,Canada,CAN,1988 Summer,1988,Summer,Seoul,Gymnastics,All-Around,NA
115846,Lori Gail Strong (-Ballard),F,16,157,52,Canada,CAN,1988 Summer,1988,Summer,Seoul,Gymnastics,All-Around,NA
40084,"Caterina ""Cathy"" Giancaspro",F,17,150,39,Canada,CAN,1988 Summer,1988,Summer,Seoul,Gymnastics,All-Around,NA
77454,Christina McDonald,F,18,145,52,Canada,CAN,1988 Summer,1988,Summer,Seoul,Gymnastics,All-Around,NA
33946,Fan Di,F,15,144,35,China,CHN,1988 Summer,1988,Summer,Seoul,Gymnastics,All-Around,NA
128587,Wang Wenjing,F,15,154,38,China,CHN,1988 Summer,1988,Summer,Seoul,Gymnastics,All-Around,NA
20180,Chen Cuiting,F,17,143,36,China,CHN,1988 Summer,1988,Summer,Seoul,Gymnastics,All-Around,NA
72755,Ma Ying,F,17,152,48,China,CHN,1988 Summer,1988,Summer,Seoul,Gymnastics,All-Around,NA
128471,Wang Huiying,F,17,149,46,China,CHN,1988 Summer,1988,Summer,Seoul,Gymnastics,All-Around,NA
128600,Wang Xiaoyan,F,20,156,45,China,CHN,1988 Summer,1988,Summer,Seoul,Gymnastics,All-Around,NA
125789,Martina Velkov,F,17,156,40,Czechoslovakia,TCH,1988 Summer,1988,Summer,Seoul,Gymnastics,All-Around,NA
64186,Ivona Krmelov (-Lakomy),F,18,156,42,Czechoslovakia,TCH,1988 Summer,1988,Summer,Seoul,Gymnastics,All-Around,NA
95916,Iveta Polokov,F,18,158,46,Czechoslovakia,TCH,1988 Summer,1988,Summer,Seoul,Gymnastics,All-Around,NA
29997,Alena Devjan (-Coufalov),F,19,157,43,Czechoslovakia,TCH,1988 Summer,1988,Summer,Seoul,Gymnastics,All-Around,NA
100640,Hana n,F,19,157,40,Czechoslovakia,TCH,1988 Summer,1988,Summer,Seoul,Gymnastics,All-Around,NA
125692,Jana Vejrkov,F,21,158,41,Czechoslovakia,TCH,1988 Summer,1988,Summer,Seoul,Gymnastics,All-Around,NA
120147,Drte Thmmler (Pawlak-),F,16,151,40,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Gymnastics,All-Around,NA
58875,Dagmar Kersten,F,17,157,45,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Gymnastics,All-Around,NA
61364,Ulrike Klotz,F,17,166,50,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Gymnastics,All-Around,NA
33765,"Gabriele ""Gabi"" Fhnrich",F,20,155,46,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Gymnastics,All-Around,NA
54467,Martina Jentsch,F,20,161,52,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Gymnastics,All-Around,NA
106828,Bettina Schieferdecker,F,20,164,53,East Germany,GDR,1988 Summer,1988,Summer,Seoul,Gymnastics,All-Around,NA
8686,Anne-Marie Bauduin,F,16,145,40,France,FRA,1988 Summer,1988,Summer,Seoul,Gymnastics,All-Around,NA
13937,Karine Boucher,F,16,160,54,France,FRA,1988 Summer,1988,Summer,Seoul,Gymnastics,All-Around,NA
102244,Catherine Romano (-Bonnety),F,16,140,35,France,FRA,1988 Summer,1988,Summer,Seoul,Gymnastics,All-Around,NA
46035,Karen Katrina Hargate,F,15,154,46,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Gymnastics,All-Around,NA
58720,Karen Kennedy,F,21,162,50,Great Britain,GBR,1988 Summer,1988,Summer,Seoul,Gymnastics,All-Around,NA
125354,Foteini Varvariotou,F,14,150,38,Greece,GRE,1988 Summer,1988,Summer,Seoul,Gymnastics,All-Around,NA
35926,Mara Ins Flores-Wurmser,F,17,152,46,Guatemala,GUA,1988 Summer,1988,Summer,Seoul,Gymnastics,All-Around,NA
90151,Eszter vry,F,15,152,42,Hungary,HUN,1988 Summer,1988,Summer,Seoul,Gymnastics,All-Around,NA
80351,gnes Misk,F,16,165,50,Hungary,HUN,1988 Summer,1988,Summer,Seoul,Gymnastics,All-Around,NA
80352,"Zsuzsanna ""Zsuzsa"" Misk",F,16,165,49,Hungary,HUN,1988 Summer,1988,Summer,Seoul,Gymnastics,All-Around,NA
24127,Zsuzsa Csisztu,F,18,161,46,Hungary,HUN,1988 Summer,1988,Summer,Seoul,Gymnastics,All-Around,NA
65781,Andrea Ladnyi,F,19,160,45,Hungary,HUN,1988 Summer,1988,Summer,Seoul,Gymnastics,All-Around,NA
115489,Beta Storczer (-Martinek),F,19,162,47,Hungary,HUN,1988 Summer,1988,Summer,Seoul,Gymnastics,All-Around,NA
109304,Revital Sharon,F,17,164,49,Israel,ISR,1988 Summer,1988,Summer,Seoul,Gymnastics,All-Around,NA
22192,Maria Cocuzza,F,15,165,55,Italy,ITA,1988 Summer,1988,Summer,Seoul,Gymnastics,All-Around,NA
72069,Patrizia Luconi,F,17,165,50,Italy,ITA,1988 Summer,1988,Summer,Seoul,Gymnastics,All-Around,NA
127243,Giulia Volpi,F,18,160,50,Italy,ITA,1988 Summer,1988,Summer,Seoul,Gymnastics,All-Around,NA
105112,Makiko Sanada,F,15,153,41,Japan,JPN,1988 Summer,1988,Summer,Seoul,Gymnastics,All-Around,NA
82118,Sachiko Morimura,F,16,155,41,Japan,JPN,1988 Summer,1988,Summer,Seoul,Gymnastics,All-Around,NA
84464,Yuriko Nanahara,F,16,158,45,Japan,JPN,1988 Summer,1988,Summer,Seoul,Gymnastics,All-Around,NA
109834,Miho Shinoda,F,16,152,38,Japan,JPN,1988 Summer,1988,Summer,Seoul,Gymnastics,All-Around,NA
82133,Maiko Morio,F,21,140,34,Japan,JPN,1988 Summer,1988,Summer,Seoul,Gymnastics,All-Around,NA
82078,Mieko Mori,F,22,151,43,Japan,JPN,1988 Summer,1988,Summer,Seoul,Gymnastics,All-Around,NA
82608,Snia Moura,F,16,151,42,Portugal,POR,1988 Summer,1988,Summer,Seoul,Gymnastics,All-Around,NA
28981,Aurelia Dobre (-Mofid),F,15,146,42,Romania,ROU,1988 Summer,1988,Summer,Seoul,Gymnastics,All-Around,NA
96472,Gabriela Potorac,F,15,144,35,Romania,ROU,1988 Summer,1988,Summer,Seoul,Gymnastics,All-Around,NA
110459,Viorica Daniela Siliva (-Harper),F,16,145,38,Romania,ROU,1988 Summer,1988,Summer,Seoul,Gymnastics,All-Around,Silver
41158,Eugenia Golea,F,17,159,43,Romania,ROU,1988 Summer,1988,Summer,Seoul,Gymnastics,All-Around,NA
96115,Celestina Popa,F,18,145,35,Romania,ROU,1988 Summer,1988,Summer,Seoul,Gymnastics,All-Around,NA
127117,Camelia Voinea,F,18,151,44,Romania,ROU,1988 Summer,1988,Summer,Seoul,Gymnastics,All-Around,NA
6711,Bae Eun-Mi,F,15,155,43,South Korea,KOR,1988 Summer,1988,Summer,Seoul,Gymnastics,All-Around,NA
51957,Im Hye-Jin,F,15,152,40,South Korea,KOR,1988 Summer,1988,Summer,Seoul,Gymnastics,All-Around,NA
60177,Kim Nam-Ok,F,15,155,45,South Korea,KOR,1988 Summer,1988,Summer,Seoul,Gymnastics,All-Around,NA
91542,Park Ji-Suk,F,15,157,43,South Korea,KOR,1988 Summer,1988,Summer,Seoul,Gymnastics,All-Around,NA
59862,Kim Eun-Mi,F,16,160,47,South Korea,KOR,1988 Summer,1988,Summer,Seoul,Gymnastics,All-Around,NA
45432,Han Gyeong-Im,F,17,155,46,South Korea,KOR,1988 Summer,1988,Summer,Seoul,Gymnastics,All-Around,NA
12762,Svetlana Leonidovna Boginskaya,F,15,157,44,Soviet Union,URS,1988 Summer,1988,Summer,Seoul,Gymnastics,All-Around,Bronze
66946,Natlija Laonova (-Kravchenko),F,15,142,36,Soviet Union,URS,1988 Summer,1988,Summer,Seoul,Gymnastics,All-Around,NA
115719,Olha Volodymyrivna Strazheva,F,15,152,40,Soviet Union,URS,1988 Summer,1988,Summer,Seoul,Gymnastics,All-Around,NA
6955,Svetlana Nikolayevna Baitova,F,16,152,39,Soviet Union,URS,1988 Summer,1988,Summer,Seoul,Gymnastics,All-Around,NA
109655,Yelena Nikolayevna Shevchenko,F,16,152,42,Soviet Union,URS,1988 Summer,1988,Summer,Seoul,Gymnastics,All-Around,NA
110090,Yelena Lvovna Shushunova,F,19,147,41,Soviet Union,URS,1988 Summer,1988,Summer,Seoul,Gymnastics,All-Around,Gold
9568,Nuria Belchi Ibez,F,15,151,41,Spain,ESP,1988 Summer,1988,Summer,Seoul,Gymnastics,All-Around,NA
38666,Nuria Garca Daz,F,15,147,33,Spain,ESP,1988 Summer,1988,Summer,Seoul,Gymnastics,All-Around,NA
48219,Manuela Hervs Rodrguez,F,16,152,43,Spain,ESP,1988 Summer,1988,Summer,Seoul,Gymnastics,All-Around,NA
103312,Eva Mara Rueda Bravo,F,17,158,55,Spain,ESP,1988 Summer,1988,Summer,Seoul,Gymnastics,All-Around,NA
83333,Laura Muoz Ilundain,F,18,150,42,Spain,ESP,1988 Summer,1988,Summer,Seoul,Gymnastics,All-Around,NA
18937,Lidia Castillejo Soriano,F,19,155,43,Spain,ESP,1988 Summer,1988,Summer,Seoul,Gymnastics,All-Around,NA
55337,Brandy K. Johnson (-Scharpf),F,15,150,42,United States,USA,1988 Summer,1988,Summer,Seoul,Gymnastics,All-Around,NA
79987,Phoebe Lan Mills,F,15,152,41,United States,USA,1988 Summer,1988,Summer,Seoul,Gymnastics,All-Around,NA
114129,"Carrol Michelle ""Chelle"" Stack",F,15,142,34,United States,USA,1988 Summer,1988,Summer,Seoul,Gymnastics,All-Around,NA
75243,Melissa Anne Missy Marlowe (-Clausi),F,17,155,43,United States,USA,1988 Summer,1988,Summer,Seoul,Gymnastics,All-Around,NA
